,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4411,Bushwick,40.69811611017901,-73.92525797487045,City Fresh,40.70300127528353,-73.92553115653995,Grocery Store
4412,Bushwick,40.69811611017901,-73.92525797487045,The Bushwick Starr,40.70522511637826,-73.92344188996803,Theater
4413,Bushwick,40.69811611017901,-73.92525797487045,The Little Whiskey,40.70293,-73.92982,Bar
4414,Bushwick,40.69811611017901,-73.92525797487045,Carmelo’s,40.70274130664903,-73.92070770605014,Bar
4415,Bushwick,40.69811611017901,-73.92525797487045,Best Deli Grocery Grill,40.697393346196066,-73.93247689530894,Deli / Bodega
4416,Bushwick,40.69811611017901,-73.92525797487045,Market Hotel,40.69691873235466,-73.9345845580101,Music Venue
4417,Bushwick,40.69811611017901,-73.92525797487045,Ops,40.70280383173974,-73.9173108313823,Pizza Place
4418,Bushwick,40.69811611017901,-73.92525797487045,191 Knickerbocker,40.703773540110596,-73.92695903778076,Comfort Food Restaurant
4419,Bushwick,40.69811611017901,-73.92525797487045,The Narrows,40.70407354874973,-73.93079156037538,Cocktail Bar
4420,Bushwick,40.69811611017901,-73.92525797487045,Daya Yoga Studio,40.70553433528657,-73.92493905541178,Yoga Studio
4421,Bushwick,40.69811611017901,-73.92525797487045,LUA Bar,40.70384820897196,-73.93087915667523,Bar
4422,Bushwick,40.69811611017901,-73.92525797487045,Brooklyn Cider House,40.70532695110388,-73.92684604584038,Gastropub
4423,Bushwick,40.69811611017901,-73.92525797487045,Starliner Bar,40.69892577372764,-73.91700582638109,Dive Bar
4424,Bushwick,40.69811611017901,-73.92525797487045,Sapore Di Italia,40.69882658504016,-73.91991653535388,Italian Restaurant
4425,Bushwick,40.69811611017901,-73.92525797487045,Loom Yoga Center,40.70515627907114,-73.92843495140555,Yoga Studio
4426,Bushwick,40.69811611017901,-73.92525797487045,The Sampler BK,40.70562665038965,-73.92248496849216,Bar
4427,Bushwick,40.69811611017901,-73.92525797487045,Nicandra's,40.69975839516914,-73.91575339434263,Italian Restaurant
4428,Bushwick,40.69811611017901,-73.92525797487045,Kings County Brewers Collective,40.70597434893818,-73.92348707575466,Brewery
4429,Bushwick,40.69811611017901,-73.92525797487045,Kávé Espresso Bar,40.70489042359613,-73.92864695741287,Coffee Shop
4430,Bushwick,40.69811611017901,-73.92525797487045,Human Relations,40.70448660516041,-73.92962552219416,Bookstore
4431,Bushwick,40.69811611017901,-73.92525797487045,Pitanga,40.7050707603601,-73.9233237728941,Juice Bar
4432,Bushwick,40.69811611017901,-73.92525797487045,Forrest Point,40.70318104169129,-73.93231285500423,Cocktail Bar
4433,Bushwick,40.69811611017901,-73.92525797487045,Bushwick CrossFit,40.703433968199775,-73.93095418810844,Gym / Fitness Center
4434,Bushwick,40.69811611017901,-73.92525797487045,Variety Coffee Roasters,40.702712,-73.91709,Coffee Shop
4435,Bushwick,40.69811611017901,-73.92525797487045,GreenStreets Salads,40.704509596415114,-73.92386700888353,Salad Place
4436,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Sincerely Tommy,40.686066,-73.944294,Boutique
4437,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Bed-Vyne Brew,40.684750595596164,-73.94431932234454,Bar
4438,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Bed-Vyne Wine & Spirits,40.68466774354961,-73.94436315673876,Wine Shop
4439,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Anchor Coffee,40.684145,-73.941015,Coffee Shop
4440,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Peaches HotHouse,40.68333096983621,-73.94385322214498,Fried Chicken Joint
4441,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Eugene & Co,40.683899410685,-73.944023425241,New American Restaurant
4442,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Herbert Von King Park,40.68951409686509,-73.9465069770813,Park
4443,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Lover's Rock,40.683061,-73.943618,Bar
4444,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Little Roy Coffee Co.,40.688856117813124,-73.94749277965707,Coffee Shop
4445,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,The Bush Doctor,40.6846934134439,-73.94456556497181,Juice Bar
4446,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Brooklyn Kettle,40.68463612139113,-73.9446114639709,Coffee Shop
4447,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Brooklyn Blend,40.69230892011462,-73.94569709556473,Juice Bar
4448,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Bed-Vyne Cocktail,40.682874463261875,-73.94064843780026,Cocktail Bar
4449,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Saraghina,40.68359,-73.93534,Pizza Place
4450,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Royal Rib House,40.68289343920325,-73.9407418114866,BBQ Joint
4451,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Kafe Louverture,40.68312195019677,-73.93840813603326,Caribbean Restaurant
4452,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Olivino‎ Wines,40.68233698028561,-73.9379639029612,Wine Shop
4453,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Po'Mi,40.686984,-73.944296,Vietnamese Restaurant
4454,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Bar Lunatico,40.68354901251034,-73.93477286070559,Bar
4455,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Amigo grocery,40.691132,-73.945177,Deli / Bodega
4456,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Saraghina Bakery,40.68356419526738,-73.93527708589751,Bakery
4457,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Tepache Mexican Grill,40.683237738835324,-73.93819092994826,Mexican Restaurant
4458,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Doctors Cave Cafe Kitchen,40.684196,-73.94698,Food
4459,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Do The Right Thing Crossing,40.689198821264846,-73.93324205870155,Historic Site
4460,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Vin de Table,40.69204852446164,-73.94273435302539,Wine Shop
4461,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Bravi Ragazzi,40.68543257060335,-73.93860398289503,Pizza Place
4462,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Herbert Von King Park Dog Run,40.68981362102622,-73.94797063740926,Dog Run
4463,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Lucha Lucha,40.688953,-73.951195,Taco Place
4464,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,"Captain Dan's ""Good Time"" Tavern",40.68848355999258,-73.95113658101248,Bar
4465,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Chicky's General Store,40.68338534618245,-73.94390263895993,Gourmet Shop
4466,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Samurai Papa,40.689791,-73.95102,Ramen Restaurant
4467,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Nostrand,40.689755,-73.951289,Coffee Shop
4468,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Ocean King Seafood,40.68036443061418,-73.94334425326576,Seafood Restaurant
4469,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Angela’s,40.683340815226444,-73.95015810165161,Caribbean Restaurant
4470,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,BoHaus Coffee and Flowers,40.68299199086233,-73.93808190946014,Coffee Shop
4471,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Peaches Restaurant,40.68188262037345,-73.93482429562066,Southern / Soul Food Restaurant
4472,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Fulton Ale House,40.68006556425635,-73.94299113134635,Bar
4473,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,American Medium,40.686279,-73.94924,Art Gallery
4474,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Peace & Riot,40.68216849121189,-73.9499800463625,Gift Shop
4475,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,A & A Bake & Doubles,40.680807,-73.949525,Caribbean Restaurant
4476,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Brown Butter,40.68336497667256,-73.94387876229449,Café
4477,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Mary's Coffee Shop,40.692668543939114,-73.9404797787798,Diner
4478,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Cinnamon Girl,40.68934307937858,-73.95136671489776,Coffee Shop
4479,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Namastuy,40.68448778728845,-73.93532205452405,Yoga Studio
4480,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Le Paris Dakar,40.68115614901717,-73.9497665132523,French Restaurant
4481,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Kleinberg's,40.69374299748764,-73.94571614254626,Restaurant
4482,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Sankofa Aban B & B Jazz Night And Fish Fry,40.68162775289926,-73.94705044405684,Speakeasy
4483,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Georges-André Vintage Café,40.683845008005214,-73.93246756802513,Café
4484,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Le Paris Dakar (Fulton),40.680166871173924,-73.94672079038352,Café
4485,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Nagle's Bagels,40.68442529594174,-73.94414764364352,Bagel Shop
4486,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Guacuco,40.691973,-73.942863,Arepa Restaurant
4487,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Seasons,40.68239628026339,-73.93223156438773,Garden Center
4488,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,El Jeffe - Modern Mexican Grill,40.68000182599706,-73.94196501960609,Taco Place
4489,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Rocco Pizza,40.69212939510868,-73.94567166877049,Pizza Place
4490,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Wing Cheong,40.68020105163632,-73.94543664403554,Chinese Restaurant
4491,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Skål,40.682682,-73.934832,Café
4492,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Warude,40.684454,-73.944169,Japanese Restaurant
4493,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Hattie Carthan Community Garden,40.689891875824706,-73.9486252509857,Garden
4494,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,2 Baci Pizzeria,40.686408890637125,-73.95076167853554,Pizza Place
4495,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Blink Fitness Bed-Stuy,40.68015097543657,-73.94444664785374,Gym
4496,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Crocus Coffee,40.68655339859347,-73.94457685574372,Coffee Shop
4497,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,The Corners,40.68421216493705,-73.95027293874537,Cocktail Bar
4498,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Manny's Bar,40.68387027685342,-73.93191322176578,Wine Shop
4499,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Mama Fox,40.683187095902355,-73.93205290901277,Comfort Food Restaurant
4500,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Sumner Cafe & Wine Bar,40.68067260432244,-73.93738746643066,Café
4501,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Super Foodtown,40.679957,-73.9463116,Supermarket
4502,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Burly Coffee,40.69202958512222,-73.94276730874593,Coffee Shop
4503,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Willoughby General,40.69396821577509,-73.94882978383013,Coffee Shop
4504,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Family Dollar,40.69267042777298,-73.94082742636645,Discount Store
4505,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Oaxaca Taqueria,40.683452815716684,-73.9350986181208,Mexican Restaurant
4506,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,The Meat Market Brooklyn,40.6841502854878,-73.94415934744087,Thrift / Vintage Store
4507,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Green Gourmet Market,40.68340761799966,-73.93518775678857,Deli / Bodega
4508,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Tastee Pattee,40.68028578706608,-73.94637210644896,Caribbean Restaurant
4509,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Cozy Coffee,40.68121244308349,-73.9463887280466,Coffee Shop
4510,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Rocco Pizza III,40.6828787727279,-73.94075667876076,Pizza Place
4511,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Kosciusko Pool,40.69162826657902,-73.94870974219866,Pool
4512,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Wine-O,40.693998,-73.948982,Wine Shop
4513,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,UnWine Bed Stuy,40.68311233416574,-73.94387807243022,Wine Bar
4514,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Breukelen Cellars,40.68157172348775,-73.94978433657182,Wine Shop
4515,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Popeyes Louisiana Kitchen,40.68002292823825,-73.94404962855428,Fried Chicken Joint
4516,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Installation Brooklyn,40.68263846585217,-73.94998566640727,Thrift / Vintage Store
4517,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,A Gusto Bakery Cafe Wine Bar,40.68007540799693,-73.94292447668003,Café
4518,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,462 Halsey Community Garden,40.68331312280772,-73.93568372154543,Garden
4519,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,The Bar at Saraghina,40.68384744749617,-73.93524029103985,Bar
4520,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Zaca Cafe,40.68243,-73.93779,Café
4521,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,New Hardee Chinese Restaurant,40.692351537600345,-73.94278534739291,Chinese Restaurant
4522,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Carib Natural Farmers' Market,40.68034473331551,-73.94928040872702,Grocery Store
4523,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Potomac Playground,40.68203865,-73.94387,Playground
4524,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Brooklyn Beso,40.68302978097463,-73.93515893694152,Latin American Restaurant
4525,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Tree House Bk,40.68283051527199,-73.93789465447448,Lounge
4526,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Taco Bell,40.68060824836607,-73.94965175961558,Mexican Restaurant
4527,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,St. Andrews Playground,40.67866783812068,-73.94155323271225,Playground
4528,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Bedstuy Provisions,40.68698075830423,-73.94422402706195,Café
4529,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,SUBWAY,40.689097,-73.937179,Sandwich Place
4530,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Olive Leaf Gourmet,40.68292574439705,-73.94088152920399,Deli / Bodega
4531,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Dollar Tree,40.67973496258332,-73.93785381111297,Discount Store
4532,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Subway Restaurant,40.679833752635226,-73.94113773811287,Sandwich Place
4533,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Tak king,40.68011044930836,-73.94676952721221,Chinese Restaurant
4534,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,King's Kitchen,40.6911891851896,-73.93670511623843,Chinese Restaurant
4535,Bedford Stuyvesant,40.68723160772045,-73.94178488690297,Lucky House Kitchen (Sue's),40.68385604496867,-73.93528266358429,Chinese Restaurant
4536,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Historical Society,40.69494199303208,-73.9923327785124,History Museum
4537,Brooklyn Heights,40.69586372272408,-73.99378225496423,Dellarocco's,40.69499209990746,-73.99592429396137,Pizza Place
4538,Brooklyn Heights,40.69586372272408,-73.99378225496423,Emack & Bolio's,40.69498681812447,-73.99494566375725,Ice Cream Shop
4539,Brooklyn Heights,40.69586372272408,-73.99378225496423,Sushi Gallery,40.69759512293347,-73.99323607647035,Sushi Restaurant
4540,Brooklyn Heights,40.69586372272408,-73.99378225496423,Area Yoga & Spa,40.69456810543555,-73.99351424019754,Yoga Studio
4541,Brooklyn Heights,40.69586372272408,-73.99378225496423,Iron Chef House,40.697405738767394,-73.99256031665585,Japanese Restaurant
4542,Brooklyn Heights,40.69586372272408,-73.99378225496423,Xtend Barre Brooklyn Heights,40.69359889059573,-73.99237621927261,Gym / Fitness Center
4543,Brooklyn Heights,40.69586372272408,-73.99378225496423,Vineapple Cafe,40.69829747774025,-73.99306207895279,Coffee Shop
4544,Brooklyn Heights,40.69586372272408,-73.99378225496423,Lassen & Hennigs,40.69497028956407,-73.99485733614807,Deli / Bodega
4545,Brooklyn Heights,40.69586372272408,-73.99378225496423,Pierrepont Playground,40.69620444370402,-73.9973467882033,Playground
4546,Brooklyn Heights,40.69586372272408,-73.99378225496423,Orangetheory Fitness,40.693966877719596,-73.99151899289167,Gym
4547,Brooklyn Heights,40.69586372272408,-73.99378225496423,Rocco & Jezebel For Pets Grooming & Boarding,40.69797631255361,-73.99224091113379,Pet Store
4548,Brooklyn Heights,40.69586372272408,-73.99378225496423,Heatwise,40.69344993357843,-73.99178782395664,Yoga Studio
4549,Brooklyn Heights,40.69586372272408,-73.99378225496423,Clark's Restaurant,40.69753293863099,-73.9930435186682,Diner
4550,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Heights Promenade Garden 2,40.69599644506977,-73.99809599338332,Garden
4551,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Heights Promenade,40.69846219320118,-73.99670720100403,Scenic Lookout
4552,Brooklyn Heights,40.69586372272408,-73.99378225496423,Joe Coffee,40.6986734,-73.9943579,Coffee Shop
4553,Brooklyn Heights,40.69586372272408,-73.99378225496423,Perelandra Natural Foods,40.69338,-73.991341,Grocery Store
4554,Brooklyn Heights,40.69586372272408,-73.99378225496423,Cadman Plaza Park,40.6976894504753,-73.99068832397461,Park
4555,Brooklyn Heights,40.69586372272408,-73.99378225496423,Hanco's,40.69462392048658,-73.99345733338255,Vietnamese Restaurant
4556,Brooklyn Heights,40.69586372272408,-73.99378225496423,Saketumi Asian Bistro,40.694909513391174,-73.99457785175119,Asian Restaurant
4557,Brooklyn Heights,40.69586372272408,-73.99378225496423,Borough Hall Greenmarket,40.69370658297092,-73.99032073998623,Farmers Market
4558,Brooklyn Heights,40.69586372272408,-73.99378225496423,SoulCycle Brooklyn Heights,40.69225331442192,-73.99104239018473,Cycle Studio
4559,Brooklyn Heights,40.69586372272408,-73.99378225496423,Equinox Brooklyn Heights,40.69253,-73.991587,Gym
4560,Brooklyn Heights,40.69586372272408,-73.99378225496423,River Deli,40.693713210456345,-73.99843526257156,Italian Restaurant
4561,Brooklyn Heights,40.69586372272408,-73.99378225496423,Lantern Thai Kitchen,40.69516848345413,-73.99562112798172,Thai Restaurant
4562,Brooklyn Heights,40.69586372272408,-73.99378225496423,Michael-Towne Wines And Spirits,40.697624809194366,-73.99288255899214,Wine Shop
4563,Brooklyn Heights,40.69586372272408,-73.99378225496423,JtH Oyster Room,40.69987555687418,-73.99379612951272,Bar
4564,Brooklyn Heights,40.69586372272408,-73.99378225496423,Yoga People,40.694379125402826,-73.99280157816152,Yoga Studio
4565,Brooklyn Heights,40.69586372272408,-73.99378225496423,Jack the Horse Tavern,40.699939665968046,-73.99363890600424,American Restaurant
4566,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Cat Cafe,40.6951783560155,-73.99628072977066,Pet Store
4567,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park - Pier 2,40.69957016220183,-73.99793274204788,Park
4568,Brooklyn Heights,40.69586372272408,-73.99378225496423,Noodle Pudding,40.699714724204235,-73.99176882165305,Italian Restaurant
4569,Brooklyn Heights,40.69586372272408,-73.99378225496423,Fruit Street Sitting Area,40.700109325410146,-73.9955484867096,Scenic Lookout
4570,Brooklyn Heights,40.69586372272408,-73.99378225496423,Heights Falafel,40.69844634300942,-73.99250785148237,Falafel Restaurant
4571,Brooklyn Heights,40.69586372272408,-73.99378225496423,Walt Whitman Park,40.69834018178774,-73.99030208587646,Park
4572,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park - Pier 4,40.69659132697178,-73.99941086769104,Park
4573,Brooklyn Heights,40.69586372272408,-73.99378225496423,Colonie,40.69073324250775,-73.99596314123242,American Restaurant
4574,Brooklyn Heights,40.69586372272408,-73.99378225496423,Queen,40.691319316911944,-73.99164693812067,Italian Restaurant
4575,Brooklyn Heights,40.69586372272408,-73.99378225496423,Ample Hills Creamery,40.69449142293961,-74.0004597915867,Ice Cream Shop
4576,Brooklyn Heights,40.69586372272408,-73.99378225496423,Waterfront Wines & Spirits,40.69388997935272,-73.99923862706902,Wine Shop
4577,Brooklyn Heights,40.69586372272408,-73.99378225496423,Henry's End,40.699609584527266,-73.9919834706216,New American Restaurant
4578,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park Greenway,40.696160206870445,-73.99920701980591,Athletics & Sports
4579,Brooklyn Heights,40.69586372272408,-73.99378225496423,Elsa,40.69042702380327,-73.99527736744164,Cocktail Bar
4580,Brooklyn Heights,40.69586372272408,-73.99378225496423,Hillside Dog Park,40.701331040237875,-73.99387738397049,Dog Run
4581,Brooklyn Heights,40.69586372272408,-73.99378225496423,Pier 4 Beach,40.696595394129254,-73.99908363819122,Beach
4582,Brooklyn Heights,40.69586372272408,-73.99378225496423,Shake Shack,40.69212698255525,-73.98865815291195,Burger Joint
4583,Brooklyn Heights,40.69586372272408,-73.99378225496423,Pier 5 Soccer Fields,40.69448828350183,-74.00111769372403,Soccer Field
4584,Brooklyn Heights,40.69586372272408,-73.99378225496423,Sahadi's,40.69010389475256,-73.99326860904694,Gourmet Shop
4585,Brooklyn Heights,40.69586372272408,-73.99378225496423,Goose Barnacle,40.69109556204666,-73.99747410833052,Men's Store
4586,Brooklyn Heights,40.69586372272408,-73.99378225496423,Damascus Bread & Pastry Shop,40.69004694897731,-73.99305403232574,Bakery
4587,Brooklyn Heights,40.69586372272408,-73.99378225496423,Columbus Park,40.693433306431245,-73.99009925734258,Park
4588,Brooklyn Heights,40.69586372272408,-73.99378225496423,SEPHORA,40.69235289265072,-73.99082736554976,Cosmetics Shop
4589,Brooklyn Heights,40.69586372272408,-73.99378225496423,Yemen Cafe,40.690026174960735,-73.99357867402284,Middle Eastern Restaurant
4590,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park - Pier 5,40.694918,-74.001686,Pier
4591,Brooklyn Heights,40.69586372272408,-73.99378225496423,The Long Island Bar,40.690642796181855,-73.99631850047321,Cocktail Bar
4592,Brooklyn Heights,40.69586372272408,-73.99378225496423,New York Marriott at the Brooklyn Bridge,40.693716,-73.9885774,Hotel
4593,Brooklyn Heights,40.69586372272408,-73.99378225496423,Luzzo's BK,40.69055503930633,-73.9953332077974,Pizza Place
4594,Brooklyn Heights,40.69586372272408,-73.99378225496423,Lillo,40.690199941477445,-73.99654010450837,Italian Restaurant
4595,Brooklyn Heights,40.69586372272408,-73.99378225496423,Yoga Pole Studio,40.690992565624654,-73.99179954351575,Yoga Studio
4596,Brooklyn Heights,40.69586372272408,-73.99378225496423,New York Transit Museum,40.69046927989812,-73.98996267064952,History Museum
4597,Brooklyn Heights,40.69586372272408,-73.99378225496423,Henry Public,40.69041286465585,-73.99641156481655,Gastropub
4598,Brooklyn Heights,40.69586372272408,-73.99378225496423,Hibino,40.69007601730789,-73.99649744997076,Japanese Restaurant
4599,Brooklyn Heights,40.69586372272408,-73.99378225496423,About Coffee,40.690262987542354,-73.99177899127174,Coffee Shop
4600,Brooklyn Heights,40.69586372272408,-73.99378225496423,YogaWorks Brooklyn,40.69221,-73.990985,Yoga Studio
4601,Brooklyn Heights,40.69586372272408,-73.99378225496423,Wag Club,40.69276602768822,-74.00003471860366,Pet Service
4602,Brooklyn Heights,40.69586372272408,-73.99378225496423,Table 87,40.69116378701994,-73.99744297710961,Italian Restaurant
4603,Brooklyn Heights,40.69586372272408,-73.99378225496423,The Binc,40.69925034923298,-73.99211296717898,Bar
4604,Brooklyn Heights,40.69586372272408,-73.99378225496423,Adam Yauch Park,40.69214551471285,-73.9988930153191,Park
4605,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Bistro And Winebar,40.69627227645258,-73.98834316497472,Bistro
4606,Brooklyn Heights,40.69586372272408,-73.99378225496423,The Picnic Peninsula BBQ Area,40.69527772822538,-73.99998221093742,Park
4607,Brooklyn Heights,40.69586372272408,-73.99378225496423,Atlantic Fruits & Vegetables,40.69013880307636,-73.99377710377884,Grocery Store
4608,Brooklyn Heights,40.69586372272408,-73.99378225496423,Shelsky's of Brooklyn,40.68948640212404,-73.99251773256665,Bagel Shop
4609,Brooklyn Heights,40.69586372272408,-73.99378225496423,Chez Moi,40.690654299028225,-73.99577681819873,French Restaurant
4610,Brooklyn Heights,40.69586372272408,-73.99378225496423,La Bagel Delight,40.69112482988456,-73.99166800842222,Bagel Shop
4611,Brooklyn Heights,40.69586372272408,-73.99378225496423,1 Hotel Brooklyn Bridge,40.7022281537535,-73.99538028700046,Hotel
4612,Brooklyn Heights,40.69586372272408,-73.99378225496423,Kaigo Coffee Room,40.69354316443739,-74.00101413796513,Coffee Shop
4613,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brookyn Bridge Park Greenway,40.70079974566844,-73.99695716067038,Park
4614,Brooklyn Heights,40.69586372272408,-73.99378225496423,Yoga Vida,40.700878801585034,-73.98797866187923,Yoga Studio
4615,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park,40.702282,-73.996456,Park
4616,Brooklyn Heights,40.69586372272408,-73.99378225496423,The Heights Players Theatre,40.693004781613084,-73.99829256821472,Indie Theater
4617,Brooklyn Heights,40.69586372272408,-73.99378225496423,Floyd NY,40.690671,-73.995587,Bar
4618,Brooklyn Heights,40.69586372272408,-73.99378225496423,Shadowbox BK,40.70071451586645,-73.98806776357429,Boxing Gym
4619,Brooklyn Heights,40.69586372272408,-73.99378225496423,Trader Joe's,40.68961846840671,-73.99260332910576,Grocery Store
4620,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Wine Exchange,40.689333402832006,-73.99258520603395,Wine Shop
4621,Brooklyn Heights,40.69586372272408,-73.99378225496423,Heights Chateau,40.69076663473582,-73.9960339523652,Wine Shop
4622,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park Boathouse,40.6999222457774,-73.99789810180664,Park
4623,Brooklyn Heights,40.69586372272408,-73.99378225496423,Hadramout Restaurant,40.6898184,-73.9938774,Restaurant
4624,Brooklyn Heights,40.69586372272408,-73.99378225496423,Gran Eléctrica,40.70257045188692,-73.99309610288697,Mexican Restaurant
4625,Brooklyn Heights,40.69586372272408,-73.99378225496423,Juliana's Pizza,40.702769,-73.993616,Pizza Place
4626,Brooklyn Heights,40.69586372272408,-73.99378225496423,CAVA,40.6926226,-73.9884258,Mediterranean Restaurant
4627,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park - Pier 3,40.69780332891386,-73.99944305419922,Park
